date,news_text,news_count,price_at_news,max_price_next_3d,min_price_next_3d,volatility,actual_upper_pct,actual_lower_pct
2024-01-21,"NVIDIA beats earnings expectations, revenue up 11%",3,138.6646878458286,145.01148664615732,140.0184311364171,0.029883410461131247,4.5770836821738445,0.9762711124360773
2024-01-22,"NVIDIA faces supply chain disruptions, delays expected",6,144.73010554752446,145.01342187435685,135.2223129098877,0.02286195449333521,0.19575493692937707,-6.569326127185552
2024-01-23,NVIDIA announces routine product update,3,142.22452115261504,144.0763861833927,139.5742282738597,0.020615447248817115,1.3020715526196096,-1.863457058794686
2024-01-24,"NVIDIA faces supply chain disruptions, delays expected",1,135.15456616528868,137.58593799656072,131.27109315604247,0.03356637125175451,1.798956483866446,-2.873356867941017
2024-01-25,"NVIDIA misses earnings expectations, stock falls",1,138.16922005156277,141.35028968339265,128.91350386766388,0.01838985493372185,2.3022997673741985,-6.698826395954762
2024-01-26,Strong demand for NVIDIA AI chips drives record sales,2,137.54163649069739,141.3628466625607,137.6965618073544,0.020905811768378774,2.7782206678352193,0.11263884930401591
2024-01-27,"NVIDIA faces supply chain disruptions, delays expected",5,143.1011339467918,145.97215354564733,133.79312579772787,0.03234144637160208,2.0062871059589433,-6.504496430143488
2024-01-28,NVIDIA partners with major cloud providers for AI expansion,2,143.8661714895066,149.1797208097774,142.53974613354137,0.015552335437474094,3.6933973186729023,-0.9219855802320875
2024-01-29,NVIDIA partners with major cloud providers for AI expansion,6,135.3050024993905,142.97831180859768,134.32936052259376,0.015746963774984288,5.671120185849557,-0.7210686661796727
2024-01-30,NVIDIA unveils revolutionary GPU architecture,7,135.5168172116861,144.30479070086912,134.89326550983517,0.025627092631362963,6.4847844496344855,-0.46012865021532623
2024-01-31,Tech sector selloff impacts NVIDIA stock,2,142.44042642999116,142.50475392751093,136.53254531169304,0.020017210546933225,0.04516098352976716,-4.147615439217887
2024-02-01,NVIDIA participates in tech industry summit,1,137.50242898164595,140.5616172138254,134.2834729676722,0.02598453329412241,2.224824866612212,-2.341017564426752
2024-02-02,NVIDIA warns of slower growth in coming quarters,3,139.1960006242779,143.36266032706965,133.91451073344862,0.01995461979002315,2.993376019501108,-3.794282786245584
2024-02-03,NVIDIA production delays raise investor concerns,7,135.97834160651,136.73358296599486,126.68560356611395,0.024832317502336648,0.5554129801570398,-6.833983949655084
2024-02-04,NVIDIA unveils revolutionary GPU architecture,1,141.25859915714236,149.75536663926408,141.31136618835285,0.025062725171601755,6.015044416991229,0.03735491610801439
2024-02-05,Analysts downgrade NVIDIA citing market concerns,2,144.40230241424956,145.32756617929687,137.21025851283244,0.02650948355751758,0.6407541635956543,-4.980560407399302
2024-02-06,"NVIDIA faces supply chain disruptions, delays expected",5,141.51484771857787,144.74890772451923,136.31650137710278,0.01913368719753491,2.2853149744207335,-3.6733575488931893
2024-02-07,"NVIDIA beats earnings expectations, revenue up 44%",5,136.18164827621655,140.35052377861368,136.26710540507761,0.028934743307283014,3.061260863829039,0.06275230909803509
2024-02-08,NVIDIA updates corporate governance policies,3,140.6852028374996,141.70870391785428,140.16458918644057,0.026518491505161695,0.7275115361897027,-0.3700557276520229
2024-02-09,Government shutdown threatens tech sector funding,1,142.54542874084683,146.025032972692,133.25753745967359,0.017062477376718652,2.441049329032658,-6.515741236472049
2024-02-10,Analysts downgrade NVIDIA citing market concerns,2,141.76769904424305,143.58296081648575,132.44776752382307,0.024650418992852852,1.2804480741951032,-6.574086751250288
2024-02-11,NVIDIA warns of slower growth in coming quarters,5,142.9157904372585,145.08649778197523,134.396800365127,0.03079236285589108,1.5188715942971307,-5.960845926168952
2024-02-12,NVIDIA stock shows typical market correlation,1,142.05831483878694,146.53900689172983,139.14525131479786,0.034373038879482704,3.154121642247936,-2.05061106581119
2024-02-13,"NVIDIA faces supply chain disruptions, delays expected",5,143.91896908776778,146.08494958513165,134.4952480110846,0.01793209643384051,1.505000008750046,-6.547935366974576
2024-02-14,"Analysts upgrade NVIDIA to strong buy, price target raised",4,140.91888738821285,151.43232983526298,141.85896779726377,0.02200436493400627,7.460634015713582,0.6671074591024266
2024-02-15,Strong demand for NVIDIA AI chips drives record sales,4,139.05202086781418,143.84985644857986,138.28642334356627,0.026429460504100215,3.4503889629382725,-0.5505835294373014
2024-02-16,Tech sector rallies as NVIDIA leads innovation,5,135.82891321693353,144.1559971660932,133.44568119350998,0.025567402425944186,6.13056804471401,-1.7545837384543341
2024-02-17,NVIDIA stock trades sideways amid mixed signals,1,144.693025356191,147.73771425992328,142.66649058267924,0.025461956883402977,2.104240267447016,-1.4005752996891325
2024-02-18,NVIDIA announces breakthrough AI chip with 12% performance improvement,4,138.35660064796963,147.0007373039449,139.3432001448063,0.01839359807791131,6.247722635199116,0.713084516543559
2024-02-19,Market volatility hits NVIDIA hard,4,138.09527616286329,140.23072925220671,128.87984502864035,0.031275900394138974,1.5463621556648879,-6.673241395567133
2024-02-20,"Analysts upgrade NVIDIA to strong buy, price target raised",6,136.64834261137,143.69149927320905,137.57878729099724,0.02322510233170738,5.15422033465118,0.6809044748339651
2024-02-21,NVIDIA maintains steady performance in Q3,7,139.14819502337664,142.11343124296857,136.89495420460563,0.020468141438614126,2.1309915080779613,-1.6193101307512259
2024-02-22,NVIDIA maintains steady performance in Q1,1,144.44765729882428,149.87535314622184,143.219134183709,0.03199294781354823,3.7575520080392093,-0.8504970853032155
2024-02-23,Tech sector rallies as NVIDIA leads innovation,7,135.4689646779122,141.62146836550616,135.01061890376263,0.020373449640506146,4.541633356556624,-0.33834005835897274
2024-02-24,Government shutdown threatens tech sector funding,1,140.60937971535387,143.06085368623235,133.8284081518389,0.032533072053166905,1.7434640390571132,-4.822559901225805
2024-02-25,NVIDIA faces regulatory scrutiny over market dominance,7,141.08087849541886,143.5900853968601,134.3394601326777,0.027732886432445654,1.7785591698897174,-4.778406850479086
2024-02-26,Government shutdown threatens tech sector funding,5,140.23602276015012,141.90419841128653,132.5538329665507,0.02895283742986927,1.1895486040626875,-5.478043117878845
2024-02-27,NVIDIA reports exceptional quarterly results,3,138.47413408225415,148.0407709056564,136.93956757940873,0.019182615821570284,6.908609240856217,-1.1081972189361309
2024-02-28,"Analysts upgrade NVIDIA to strong buy, price target raised",3,141.9650146622708,149.7302220143444,142.08017314944505,0.023233224287150564,5.46980350796055,0.08111751155609298
2024-02-29,Government shutdown threatens tech sector funding,1,136.77010484276747,137.48582925562758,125.56577019994582,0.016774050675141112,0.5233047190267858,-8.192093334798777
2024-03-01,Market volatility hits NVIDIA hard,7,142.99410398909043,144.41751024895197,135.18398537521983,0.027558007789818158,0.9954300353321844,-5.461846604854751
2024-03-02,"NVIDIA faces supply chain disruptions, delays expected",6,140.36590645987332,143.02094986145121,129.7548092809223,0.033480835182148665,1.8915158734339126,-7.559597231671362
2024-03-03,NVIDIA faces regulatory scrutiny over market dominance,5,140.11677442115666,142.19341789016534,134.36215014717067,0.025642269705306316,1.4820805557276049,-4.107020232059449
2024-03-04,Analysts maintain hold rating on NVIDIA,6,140.63965092018836,142.6209603751912,137.12060162474458,0.031814199717558625,1.408784394755945,-2.5021743671994874
2024-03-05,Tech sector rallies as NVIDIA leads innovation,2,135.86920288087424,143.97240946022228,137.36128681989587,0.025742130836370957,5.963975947111934,1.0981767077339923
2024-03-06,Tech sector selloff impacts NVIDIA stock,3,141.07555222293573,143.47724350966905,132.25716514528693,0.019887063109293092,1.7024149463813754,-6.250825843809899
2024-03-07,NVIDIA stock trades sideways amid mixed signals,6,136.60681373259555,138.308113122117,132.35911840808174,0.018731340481026114,1.2453986320563009,-3.1094315198863924
2024-03-08,NVIDIA updates corporate governance policies,6,135.05300006397604,139.21718398546824,131.23893180580566,0.034501343258902854,3.083370172835521,-2.824127014108245
2024-03-09,"Analysts upgrade NVIDIA to strong buy, price target raised",4,144.67994066504235,152.57915793166944,144.9700561653206,0.02921904957673497,5.459787466263244,0.20052226932406625
2024-03-10,"NVIDIA faces supply chain disruptions, delays expected",3,136.54362715274203,137.89752749018393,128.6546008714335,0.02462280203709635,0.9915514664974923,-5.777659818926317
2024-03-11,Competition intensifies in AI chip market,7,141.84571547879833,142.52841065597985,134.55179151217519,0.016757362224853137,0.48129418282188163,-5.142153178192664
2024-03-12,"NVIDIA faces supply chain disruptions, delays expected",4,144.29529144247826,145.02879710081797,135.40896174294753,0.03161238815575459,0.5083365167408203,-6.1584335917663555
2024-03-13,NVIDIA warns of slower growth in coming quarters,5,142.21596550751278,145.51600832826682,132.1618730344042,0.015961892879281753,2.3204446905644422,-7.069594779481652
2024-03-14,Tech sector rallies as NVIDIA leads innovation,1,141.33758563720178,150.8224807074622,141.77558122689143,0.03315732260925032,6.710808754443496,0.3098932161003175
2024-03-15,NVIDIA announces minor organizational changes,7,138.01377874164143,141.18118443151818,133.5464174496153,0.029952187603525023,2.2949923687011347,-3.2368951366725076
2024-03-16,"NVIDIA faces supply chain disruptions, delays expected",2,138.32815785912484,138.24888550101394,131.93121142487652,0.02961098273618603,-0.05730746316424584,-4.624471642832877
2024-03-17,NVIDIA announces breakthrough AI chip with 39% performance improvement,4,142.78571939050752,151.75242124820312,144.92798024711973,0.01786255971096939,6.2798309914819965,1.5003327123725168
2024-03-18,Market volatility hits NVIDIA hard,4,136.49917427348774,139.85519202597598,127.61047084553879,0.01958502790465283,2.458635937067421,-6.511910035543282
2024-03-19,"NVIDIA misses earnings expectations, stock falls",6,144.5907479456403,147.39472336771527,138.46007318899112,0.02185048514357087,1.9392495452953677,-4.240018703654565
2024-03-20,Market volatility hits NVIDIA hard,4,140.9296290525882,143.54577609898251,135.42069694938675,0.017044253284503992,1.8563499130605727,-3.9089949645335453
2024-03-21,NVIDIA warns of slower growth in coming quarters,1,135.77321065488786,137.35105149329814,130.02253464188775,0.01708493932103619,1.1621149936719783,-4.235501234199542
2024-03-22,NVIDIA participates in tech industry summit,1,138.9900270387013,142.45897021451964,137.92210930183387,0.016095232776440628,2.4958216425502537,-0.7683412685214339
2024-03-23,Tech sector rallies as NVIDIA leads innovation,3,144.184547249393,148.21228708355028,141.9304977445359,0.026741364482731345,2.7934615123426245,-1.563308653983795
2024-03-24,"NVIDIA misses earnings expectations, stock falls",6,138.62393899116634,140.2414031595769,130.8793410122315,0.02661176700556087,1.1668000348147676,-5.586768082984827
2024-03-25,"NVIDIA beats earnings expectations, revenue up 30%",1,135.85349668078644,140.95579466877106,136.35462990831314,0.03493748503691895,3.7557354890713417,0.36887768056807524
2024-03-26,NVIDIA partners with major cloud providers for AI expansion,6,140.64841133262615,146.2874584222528,139.39616656504577,0.016314172788567047,4.009321567302036,-0.8903369442395493
2024-03-27,Government shutdown threatens tech sector funding,7,136.02981479331316,138.8830979692065,128.40735413381074,0.021687256226209643,2.0975424984799482,-5.603522044842997
2024-03-28,NVIDIA stock shows typical market correlation,7,137.53888564043305,142.22340849828117,133.36594918122034,0.018922261993869056,3.405962492741737,-3.034004848724736
2024-03-29,Strong demand for NVIDIA AI chips drives record sales,6,144.88728781955442,156.28743248890936,145.5032658208203,0.027063948043539593,7.868284955097593,0.425142889024908
2024-03-30,NVIDIA releases quarterly financial report,7,135.13001923510737,138.68761549655622,131.42096421220955,0.016710170617089362,2.632720902125484,-2.7448046288253534
2024-03-31,NVIDIA CEO speaks at industry conference,3,138.35865857149835,141.67854944663782,136.67328752111317,0.0315021466284532,2.39948183179579,-1.2181175126920232
2024-04-01,Analysts downgrade NVIDIA citing market concerns,4,137.19510525080958,139.24294285497345,131.28018369755702,0.0344909453039774,1.492646257619882,-4.311321123621248
2024-04-02,NVIDIA stock surges on positive analyst reports,2,140.12457655881923,151.18697779693662,139.10275679526802,0.029833738884573312,7.894690217653424,-0.7292223738655131
2024-04-03,NVIDIA faces regulatory scrutiny over market dominance,3,136.71679285848305,137.6987626965066,131.72449992165974,0.020446146530387378,0.7182510776419327,-3.6515579633226687
2024-04-04,NVIDIA stock trades sideways amid mixed signals,2,143.29741803707202,147.8196265774951,140.29806870938845,0.019128425435212065,3.155819973848484,-2.093093768729063
2024-04-05,Tech sector rallies as NVIDIA leads innovation,5,140.732943781794,150.03749033257006,141.64832828002915,0.03176213926356592,6.611491453772704,0.6504408091217369
2024-04-06,NVIDIA stock surges on positive analyst reports,3,135.6824970535409,146.3562860525829,134.6750153078304,0.03174157981406059,7.866739801250904,-0.7425288947276436
2024-04-07,NVIDIA announces breakthrough AI chip with 48% performance improvement,4,142.32572097210252,150.9772491704322,142.38908276945523,0.019298807571815135,6.07868215192493,0.04451886624563628
2024-04-08,"NVIDIA misses earnings expectations, stock falls",1,138.44383732044233,140.55127536935078,134.81837211057004,0.022030803222684376,1.5222331955669184,-2.6187263225597968
2024-04-09,Tech sector selloff impacts NVIDIA stock,1,143.0743025181676,144.55602214588242,131.70020714226433,0.034241975715282355,1.0356294608017906,-7.949782159139991
2024-04-10,NVIDIA participates in tech industry summit,6,143.0656114786145,145.29795689696823,140.76096005725236,0.02817566733421435,1.560364783180221,-1.6109052326013722
2024-04-11,Tech sector selloff impacts NVIDIA stock,7,141.6991746455004,144.1270313864654,135.03130964832198,0.015883308754202,1.7133880610377308,-4.705648437162681
2024-04-12,NVIDIA stock shows typical market correlation,3,136.9259902778563,139.8359186361293,133.2729075573882,0.017305640424945687,2.125183358081277,-2.6679249958719145
2024-04-13,NVIDIA announces routine product update,3,135.37007634715494,139.69275045245638,133.24622331662636,0.026925397569641064,3.1932272049666253,-1.5689235670385462
2024-04-14,Government shutdown threatens tech sector funding,5,138.1529033783061,140.10627427037244,129.54164941501412,0.025789825847506744,1.413919537193812,-6.233132820749826
2024-04-15,Government shutdown threatens tech sector funding,7,144.39067698512895,147.0909394775609,138.05489512326204,0.03097566471547331,1.8701086169919927,-4.387943871555802
2024-04-16,NVIDIA announces breakthrough AI chip with 38% performance improvement,6,139.2135700227707,146.42013705463205,140.58023404578762,0.029751646031777833,5.176626840819158,0.9817031649955906
2024-04-17,NVIDIA reports exceptional quarterly results,4,138.84326647159682,145.0415050167433,138.2661267640636,0.0285929456538614,4.4641981585865596,-0.41567713163192
2024-04-18,NVIDIA stock trades sideways amid mixed signals,4,144.89184909813358,147.69367593345672,142.40103476726676,0.029867056457872486,1.9337366820582687,-1.719085197939477
2024-04-19,NVIDIA secures major contract with tech giants,5,144.57270262983326,150.27596897034726,145.45352650500158,0.03152411391587932,3.9449123083192026,0.6092601571014309
2024-04-20,NVIDIA partners with major cloud providers for AI expansion,3,139.91186340868626,148.3635260261634,138.7865231646214,0.034926715516134486,6.04070477768538,-0.8043208178692534
2024-04-21,Analysts maintain hold rating on NVIDIA,3,135.91486837397755,138.93406471961933,134.51751087068595,0.03254921725260761,2.221387830310277,-1.028112317665412
2024-04-22,Tech sector rallies as NVIDIA leads innovation,4,142.35212654523454,153.0489422105897,140.88659469411027,0.020627819211550536,7.514334997978457,-1.0295117373315517
2024-04-23,NVIDIA reports exceptional quarterly results,5,135.761308594903,143.6717931210301,133.90365814554482,0.032024138280975376,5.826759190817124,-1.3683209661017521
2024-04-24,"NVIDIA misses earnings expectations, stock falls",4,142.33909918953702,145.05611822828627,135.7585392819172,0.0254252062436083,1.90883534757466,-4.623156915484784
2024-04-25,NVIDIA announces minor organizational changes,3,142.52716639557642,147.05708889510535,141.33106034838272,0.018172102105861475,3.178287069116635,-0.8392126760409752
2024-04-26,NVIDIA announces minor organizational changes,2,144.08701309269367,147.67073577008804,140.23950925813432,0.015022402229602189,2.487193398261989,-2.670264135522184
2024-04-27,NVIDIA participates in tech industry summit,5,137.5980358106416,139.78088735701056,135.22974232692331,0.02768011406199223,1.5863973155641178,-1.7211680891851207
2024-04-28,Competition intensifies in AI chip market,5,141.32621893133947,143.57880917905757,134.04204465293003,0.033640562110200355,1.593894087559566,-5.154156343734279
2024-04-29,Analysts downgrade NVIDIA citing market concerns,6,142.0857200460263,144.78746715204397,137.01979481980982,0.02447147776870177,1.901490948662868,-3.5654006782493446
2024-04-30,Government shutdown threatens tech sector funding,5,140.94395859228544,145.16582710752957,133.9113119251334,0.022672245208112438,2.9954235409670265,-4.989675852297922
2024-05-01,Strong demand for NVIDIA AI chips drives record sales,5,144.9712450015771,153.67175271270563,145.20804728847602,0.02352362604471946,6.001540313069589,0.16334431486487944
2024-05-02,NVIDIA participates in tech industry summit,1,141.54511214281135,145.09685382989,137.52452310530023,0.020465190539964186,2.5092648084485765,-2.8405000897908432
2024-05-03,NVIDIA updates corporate governance policies,6,138.11951990495132,141.2834181673557,137.55827642933082,0.02141485480876255,2.2906959599784793,-0.4063462398412112
2024-05-04,"Analysts upgrade NVIDIA to strong buy, price target raised",5,136.85525515703122,143.8285540482302,137.83274937001798,0.032372463359112216,5.095382623924552,0.7142540575918391
2024-05-05,"NVIDIA beats earnings expectations, revenue up 16%",6,135.01231835166425,144.33245666908778,133.55107815506315,0.02696654530244854,6.903176266588902,-1.0823013888221875
2024-05-06,Analysts downgrade NVIDIA citing market concerns,3,137.68993404435096,138.88073070267646,129.59025056767987,0.030951182012743765,0.8648392975058997,-5.882553095030255
2024-05-07,NVIDIA maintains steady performance in Q4,1,142.21887627926935,145.1961500607655,139.83638515091974,0.028139677151289864,2.0934448783365283,-1.6752284863165616
2024-05-08,Analysts maintain hold rating on NVIDIA,6,144.86662593267147,146.23934832520155,141.62069961129575,0.017849910858030265,0.9475766993897323,-2.240630856470902
2024-05-09,Analysts downgrade NVIDIA citing market concerns,1,135.87866499144835,137.84029694480733,123.68761323635026,0.022012538624183616,1.4436644292041474,-8.972013197116226
2024-05-10,NVIDIA stock shows typical market correlation,4,143.21440728009867,146.0217640541045,141.01685301804665,0.01582366990558543,1.9602474550728597,-1.5344505513010551
2024-05-11,"Analysts upgrade NVIDIA to strong buy, price target raised",6,143.70969123746085,156.05011613744438,142.67915684740277,0.029281738642648557,8.587051293285885,-0.7170945683511709
2024-05-12,NVIDIA faces regulatory scrutiny over market dominance,2,141.43577695196524,143.90135390013594,134.92492380182,0.025528053218722264,1.7432484208066261,-4.603399005865725
2024-05-13,Government shutdown threatens tech sector funding,5,138.29017437814662,141.850036640148,131.43022339873278,0.0244036518539333,2.5741975364548644,-4.96054836163248
2024-05-14,NVIDIA partners with major cloud providers for AI expansion,4,140.42478635719368,144.8520319203869,139.9205837964966,0.024865536935675992,3.152752215646456,-0.35905524500108077
2024-05-15,"Analysts upgrade NVIDIA to strong buy, price target raised",4,142.27169069766308,147.53401545215996,141.5034222340731,0.029854130423999623,3.698785562111364,-0.5400009375179206
2024-05-16,Analysts downgrade NVIDIA citing market concerns,2,142.25257660415136,141.9385687735734,138.46300499443296,0.02473337882849406,-0.2207396435790121,-2.663973968122689
2024-05-17,Analysts downgrade NVIDIA citing market concerns,5,138.83847151867795,140.28018218941625,133.6724957422956,0.02431625614040497,1.0384086305245388,-3.720853247572199
2024-05-18,"NVIDIA misses earnings expectations, stock falls",5,144.7139509404164,146.59318441225318,139.2283528895345,0.018619539054189796,1.2985848701004228,-3.790649080640821
2024-05-19,Tech sector rallies as NVIDIA leads innovation,3,138.12148056696446,146.45183968532885,138.07788152735085,0.022980918922742222,6.031182900856352,-0.03156571985374118
2024-05-20,"NVIDIA faces supply chain disruptions, delays expected",2,143.83709669660752,145.29645975391506,134.63616016927,0.023840487475657153,1.0145943507089459,-6.396775754411151
2024-05-21,NVIDIA production delays raise investor concerns,4,141.05538157644884,141.79719164348992,132.85036508711505,0.022134641060800035,0.525899869080192,-5.816875894867474
2024-05-22,"NVIDIA faces supply chain disruptions, delays expected",2,136.11919619397727,138.238369259015,129.47199889367567,0.020394992230339793,1.5568509984571055,-4.883365084546178
2024-05-23,NVIDIA unveils revolutionary GPU architecture,6,138.1615610497675,143.08430961483847,137.06160372250338,0.02514469617376785,3.563037741950338,-0.7961384620342375
2024-05-24,Analysts downgrade NVIDIA citing market concerns,7,137.54224579897493,139.2666437560811,131.53150649979278,0.025434600932724264,1.2537224087691912,-4.370104082760971
2024-05-25,Analysts downgrade NVIDIA citing market concerns,1,141.73432433324916,141.8416546767348,133.03436505864684,0.03439824092214541,0.07572642970609267,-6.138216212289395
2024-05-26,Competition intensifies in AI chip market,7,137.44147290422373,140.04406211674655,128.182227039587,0.03161754382683411,1.8935981676625635,-6.736864549675672
2024-05-27,Tech sector selloff impacts NVIDIA stock,2,138.9386440565416,141.5140875090932,131.7292073936941,0.028024659540829843,1.853655237561934,-5.188935527479009
2024-05-28,"NVIDIA beats earnings expectations, revenue up 15%",4,140.67016260986668,151.98925691655774,140.70501546934452,0.029768984185026534,8.046549528831722,0.024776298563383592
2024-05-29,Competition intensifies in AI chip market,7,138.75672251881727,141.9251799472959,130.42458804260883,0.020937385491205617,2.2834622863400047,-6.00485102628343
2024-05-30,NVIDIA announces breakthrough AI chip with 21% performance improvement,4,137.37544130874326,143.53695965763688,136.43337459852043,0.022465035832586803,4.485167283318123,-0.685760643422133
2024-05-31,"Analysts upgrade NVIDIA to strong buy, price target raised",4,144.51478559665992,155.76361900403086,145.28823187573505,0.031943347227451485,7.7838633333798475,0.5352021773286306
2024-06-01,NVIDIA stock surges on positive analyst reports,6,138.94365323818351,144.04283714602798,137.88226256928334,0.02598828476860907,3.6699653341511107,-0.7639000732769645
2024-06-02,NVIDIA warns of slower growth in coming quarters,3,136.97154126572877,137.72891797719495,133.20336875754725,0.024583664588872,0.5529445784630832,-2.751062354530391
2024-06-03,NVIDIA secures major contract with tech giants,4,142.16150674223195,152.78706688582366,141.15652760344074,0.020452480014670676,7.474287792164474,-0.7069277484610798
2024-06-04,NVIDIA participates in tech industry summit,4,142.93407258147838,146.40481774270023,140.29237575746865,0.018704568930948195,2.428214000019762,-1.8481925102245056
2024-06-05,Competition intensifies in AI chip market,5,135.02584014844982,136.67685352104263,126.79167289467429,0.027759704115865955,1.222738825974094,-6.098215900543727
2024-06-06,NVIDIA announces minor organizational changes,2,144.00023123398012,146.8785071991694,141.22320112860655,0.022068427586054363,1.9987995439483108,-1.9284900319786962
2024-06-07,NVIDIA secures major contract with tech giants,5,136.49703967956958,146.80148840639347,137.42979555590682,0.02347889625826604,7.549210408528894,0.6833524584320072
2024-06-08,"Analysts upgrade NVIDIA to strong buy, price target raised",2,141.07094036088782,146.86275557008972,139.8265932513247,0.025933948254281403,4.105604736443433,-0.8820718897739208
2024-06-09,Tech sector rallies as NVIDIA leads innovation,3,139.45790914577228,145.1251925876414,141.05099405504833,0.029490337027972366,4.063794930372319,1.1423410253561639
2024-06-10,NVIDIA CEO speaks at industry conference,3,135.85658249596432,138.92573725010968,133.21414975924873,0.03288381749328237,2.2591137637637386,-1.9450163460383627
2024-06-11,"NVIDIA faces supply chain disruptions, delays expected",5,141.69602616133963,144.01221163654026,134.58049475995992,0.016398632114188683,1.634615689619522,-5.021687336014462
2024-06-12,NVIDIA reports exceptional quarterly results,4,144.95480490704256,149.88957702251264,143.86604304538645,0.023927047023952843,3.4043522176685936,-0.7511043613589166
2024-06-13,NVIDIA stock surges on positive analyst reports,4,135.9667644964672,141.35267334169848,135.5223605710054,0.024007418725163703,3.961195123806337,-0.3268474668111586
2024-06-14,NVIDIA reports exceptional quarterly results,4,144.92483502158376,155.19961846235714,143.9264187595511,0.03354001935848591,7.089732715060974,-0.6889200611364938
2024-06-15,NVIDIA unveils revolutionary GPU architecture,5,140.06838431820483,146.2793840704395,141.57659550997704,0.018186080412379606,4.434262437213987,1.0767677510621274
2024-06-16,NVIDIA announces breakthrough AI chip with 32% performance improvement,6,140.097242467517,145.83872702098793,139.2601307460866,0.03150572216465794,4.098213820876717,-0.5975219116996655
2024-06-17,Analysts downgrade NVIDIA citing market concerns,7,143.51424957745095,145.52226071893864,138.6292894680173,0.019170210287146716,1.3991719619479368,-3.4038153868458645
2024-06-18,Strong demand for NVIDIA AI chips drives record sales,1,142.9003043630706,150.09792493356272,144.2104108438228,0.021093582781960815,5.036812624418852,0.9167975439881458
2024-06-19,"Analysts upgrade NVIDIA to strong buy, price target raised",6,143.2248056363436,152.53445144900556,142.9060560680145,0.01765049345483697,6.500023352309312,-0.22255192940421353
2024-06-20,NVIDIA announces breakthrough AI chip with 25% performance improvement,7,139.7823402304807,149.21330455079993,139.51792358773523,0.025122151096935018,6.746892565090077,-0.1891631248335815
2024-06-21,NVIDIA releases quarterly financial report,2,138.86460841159146,139.87455517644165,137.93576449533577,0.02628882181357765,0.7272888149129471,-0.6688845537248748
2024-06-22,Government shutdown threatens tech sector funding,3,136.2138493942243,138.5437531829454,125.43039450118235,0.02106550295135191,1.7104749620414796,-7.916562773167759
